outcome	exposure	method	nsnp	b	se	pval	OR	UCI	LCI	study	FDR
AVS (Chen)	PEAR1  (Fenland)	Wald ratio	1	0.0601464899858091	0.0549722106904237	0.2739	1.06199210635969	1.182808887525	0.953516029398674	Fenland	0.846137784431138
AVS (Chen)	SPB8  (Fenland)	Inverse variance weighted	2	0.0361507335887803	0.0326759943398325	0.268579728839276	1.03681211712432	1.10538720183892	0.972491236036997	Fenland	0.843608112980769
AVS (Chen)	Apo C-I  (Fenland)	Wald ratio	1	-0.088582973287747	0.129215380500488	0.493	0.91522716817826	1.17901479764873	0.710458232621061	Fenland	0.931934317557639
AVS (Chen)	K6PF  (Fenland)	Wald ratio	1	0.088059871923356	0.114113499720375	0.4403	1.09205350341458	1.36577540739502	0.873189579972521	Fenland	0.91770862667962
AVS (Chen)	sLeptin R  (Fenland)	Wald ratio	1	0.0127564560973416	0.013327774392094	0.3385	1.01283816675992	1.03964456873275	0.986722946377742	Fenland	0.88123645157045
AVS (Chen)	ADH6  (Fenland)	Wald ratio	1	-0.0362502094917533	0.0867663918009602	0.6761	0.964398961518599	1.1431777887596	0.813578925450707	Fenland	0.977502008569898
AVS (Chen)	BGH3  (Fenland)	Wald ratio	1	0.0253125657774356	0.0248712692727442	0.3088	1.0256356490327	1.07687168888579	0.976837347869304	Fenland	0.865662711864407
AVS (Chen)	hnRNP A/B  (Fenland)	Wald ratio	1	0.37597072648404	0.134271440309478	0.00510900000000001	1.45640449906671	1.8948558167475	1.11940657761635	Fenland	0.381990304347827
AVS (Chen)	ELA2A  (Fenland)	Wald ratio	1	-0.190479096132628	0.146259054920762	0.1928	0.826563035912543	1.10096674344473	0.620551398491228	Fenland	0.783193070866142
AVS (Chen)	Fragile histidine triad protein  (Fenland)	Wald ratio	1	0.272188375633853	0.120177796924588	0.02352	1.31283428400975	1.66152666528443	1.03731940827827	Fenland	0.613972079207923
AVS (Chen)	Cadherin-5  (Fenland)	Wald ratio	1	0.0690707233505146	0.0826108382309894	0.4031	1.07151198738653	1.25984407875122	0.911333361387935	Fenland	0.895336129032258
AVS (Chen)	DNJB6  (Fenland)	Wald ratio	1	-0.14258635324629	0.0817396532394068	0.0810900000000001	0.867112673064965	1.01777957492366	0.738749731587279	Fenland	0.695008139534885
AVS (Chen)	HMHA1  (Fenland)	Wald ratio	1	-0.154616694382395	0.0905974244799266	0.08789	0.856743509153812	1.02321973394859	0.717352701598764	Fenland	0.703144330708499
AVS (Chen)	ACADM  (Fenland)	Wald ratio	1	-0.0444477071903687	0.113835622557888	0.6962	0.956525618197876	1.19562625757184	0.765240184777265	Fenland	0.977502008569898
AVS (Chen)	GLNA  (Fenland)	Wald ratio	1	0.283402263879167	0.121038082813496	0.01921	1.32763911567559	1.68309928475609	1.04724993791872	Fenland	0.605540526721455
AVS (Chen)	FLRT3  (Fenland)	Wald ratio	1	-0.00261316405474079	0.0238080595803932	0.9126	0.997390247286336	1.0450352665299	0.951917449336564	Fenland	0.996209566486036
AVS (Chen)	FAIM3  (Fenland)	Wald ratio	1	0.212091849938272	0.116391332325924	0.06842	1.23626143039993	1.55304708321743	0.984092717349064	Fenland	0.676867339384097
AVS (Chen)	BSP  (Fenland)	Wald ratio	1	0.205004381111782	0.11069524893853	0.06403	1.22753044289948	1.52495830550217	0.988112909584631	Fenland	0.676867339384097
AVS (Chen)	COL10  (Fenland)	Wald ratio	1	0.00989589352657126	0.131253019214334	0.9399	1.00994501979664	1.30623873293133	0.780859514648657	Fenland	0.996933464374753
AVS (Chen)	WFDC1  (Fenland)	Wald ratio	1	-0.00773462741635833	0.034757418693727	0.8239	0.992295207843183	1.06225065138312	0.926946741078923	Fenland	0.987182264760148
AVS (Chen)	FCN2  (Fenland)	Wald ratio	1	-0.0311055068948079	0.0234827374566768	0.1853	0.969373292114487	1.01503252723811	0.925767947576764	Fenland	0.7772
AVS (Chen)	BET1L  (Fenland)	Wald ratio	1	-0.0134814274099619	0.0394115852442284	0.7323	0.986609040032801	1.06584219456565	0.91326596267013	Fenland	0.981301954805141
AVS (Chen)	LGMN  (Fenland)	Inverse variance weighted	3	0.103283730149948	0.0533772374144713	0.0529931102690693	1.10880596613227	1.23109388983304	0.998665236407971	Fenland	0.674059124087593
AVS (Chen)	CHKB  (Fenland)	Wald ratio	1	0.0250740413730408	0.177082948394744	0.8874	1.02539103907427	1.45086019755247	0.724692003259532	Fenland	0.992286144578313
AVS (Chen)	prostatic binding protein  (Fenland)	Wald ratio	1	-0.0471561082673626	0.0441242924871312	0.2852	0.953938468284671	1.04011106945885	0.87490521733103	Fenland	0.849927419354839
AVS (Chen)	IGDC4  (Fenland)	Inverse variance weighted	2	0.0849738856334757	0.0511918561648606	0.0969325135772467	1.08868863591311	1.20359140385071	0.984755243494038	Fenland	0.706492352112677
AVS (Chen)	RNase 1  (Fenland)	Inverse variance weighted	2	-0.00211843512528819	0.121861374971367	0.986130293130563	0.997883807174733	1.26709877724385	0.785867771719824	Fenland	0.99753443345862
AVS (Chen)	CD68  (Fenland)	Wald ratio	1	-0.0919923863498739	0.146269901540132	0.5294	0.912112094021014	1.21494234217779	0.684763748185881	Fenland	0.946089827077148
AVS (Chen)	GPV  (Fenland)	Wald ratio	1	-0.218065750248734	0.117000708415914	0.0623500000000001	0.804072571956874	1.01131922127455	0.639296363969553	Fenland	0.676783575883576
AVS (Chen)	BPI  (Fenland)	Inverse variance weighted	2	0.00973026071592126	0.027285431504641	0.721383708197725	1.00977775361717	1.06525020566478	0.95719400595076	Fenland	0.979858851209333
AVS (Chen)	PDGF-CC  (Fenland)	Wald ratio	1	0.076026694311815	0.121799728395223	0.5325	1.07899137670511	1.36992249050588	0.849845446784411	Fenland	0.946089827077148
AVS (Chen)	PSG7  (Fenland)	Wald ratio	1	0.0339518632121889	0.0958951630831142	0.7233	1.03453480634706	1.24845449564785	0.857269743730754	Fenland	0.979858851209333
AVS (Chen)	SREC-II  (Fenland)	Wald ratio	1	0.0195589863177999	0.0711181205892346	0.7833	1.01975151647367	1.17227992052175	0.887068981687853	Fenland	0.987182264760148
AVS (Chen)	NB5R2  (Fenland)	Wald ratio	1	0.0765647857340174	0.0954975791366264	0.4227	1.07957212894443	1.30178974014542	0.895287422885522	Fenland	0.908626001502365
AVS (Chen)	SIAE  (Fenland)	Wald ratio	1	-0.0683728538306583	0.0930992536025252	0.4627	0.933912195913173	1.12086609237476	0.778141113919743	Fenland	0.924545528455285
AVS (Chen)	ABLM3  (Fenland)	Wald ratio	1	-0.230869836968792	0.0823634546567888	0.005062	0.793842788294355	0.932918470832031	0.675499941559651	Fenland	0.381990304347827
AVS (Chen)	PPA6  (Fenland)	Inverse variance weighted	2	-0.0187129146827815	0.0363121769470264	0.606319349799732	0.981461084868544	1.05385930251461	0.914036493119045	Fenland	0.969804107088531
AVS (Chen)	CaMKK alpha  (Fenland)	Wald ratio	1	0.298894564331153	0.152500028923386	0.0500000000000001	1.34836744995402	1.81810476575159	0.999994507656399	Fenland	0.669795577625092
AVS (Chen)	LIPN  (Fenland)	Wald ratio	1	-0.0233932890264824	0.02034010637757	0.2501	0.976878212732161	1.01660975274082	0.938699476311311	Fenland	0.835855646687697
AVS (Chen)	MD1L1  (Fenland)	Wald ratio	1	0.0898930554079021	0.121018444671887	0.4576	1.09405727393965	1.38692519504903	0.86303235598654	Fenland	0.921652732240437
AVS (Chen)	CBLN4  (Fenland)	Wald ratio	1	-0.0536077308504884	0.0789624069953642	0.4972	0.947803827791066	1.10645209661485	0.8119032886501	Fenland	0.934400181884322
AVS (Chen)	SYWC  (Fenland)	Wald ratio	1	0.035978343360853	0.0457970947770968	0.4321	1.03663339625244	1.13398802935325	0.947636809569095	Fenland	0.916236703658035
AVS (Chen)	ISK6  (Fenland)	Wald ratio	1	-0.0201972781445855	0.0236349711274043	0.3928	0.980005320603918	1.02647157433825	0.935642498459978	Fenland	0.891925704225352
AVS (Chen)	CPXM1  (Fenland)	Wald ratio	1	-0.0408135339735312	0.0354717598750621	0.2499	0.960008122159214	1.0291272524948	0.895531230348321	Fenland	0.835855646687697
AVS (Chen)	Vimentin  (Fenland)	Wald ratio	1	0.100022432713498	0.100330760520364	0.3188	1.1051957103363	1.34537222682319	0.907895624566267	Fenland	0.866614353312303
AVS (Chen)	NLGN2  (Fenland)	Wald ratio	1	-0.0772574926316088	0.108762936626724	0.4775	0.925651474483261	1.14558779476532	0.747939752961983	Fenland	0.926345104633782
AVS (Chen)	ALCAM  (Fenland)	Wald ratio	1	-0.124185928289116	0.132437120600755	0.3484	0.883215610848274	1.14498418889824	0.68129308929297	Fenland	0.885086121304499
AVS (Chen)	MFAP2  (Fenland)	Wald ratio	1	-0.00609166418697238	0.0392620788582559	0.8767	0.993926852381327	1.07343309301845	0.920309420596251	Fenland	0.989174819672131
AVS (Chen)	HBD-1  (Fenland)	Wald ratio	1	-0.0188704037858398	0.0334099187694058	0.5722	0.981306527613462	1.04771650310792	0.919105977886463	Fenland	0.953648481912145
AVS (Chen)	Galectin-2  (Fenland)	Wald ratio	1	-0.0264028792886963	0.0563853077463697	0.6396	0.973942629243281	1.08775106738299	0.872041658703639	Fenland	0.977502008569898
AVS (Chen)	Galectin-3  (Fenland)	Wald ratio	1	-0.0376143592279997	0.0316461313323763	0.2346	0.963084273848902	1.02471247206841	0.905162515161756	Fenland	0.827819879550866
AVS (Chen)	AIBP  (Fenland)	Wald ratio	1	0.0430764910972064	0.0683099776048159	0.5283	1.04401774985966	1.19358817952177	0.913190228189721	Fenland	0.946089827077148
AVS (Chen)	CD8A  (Fenland)	Wald ratio	1	0.00216715493377844	0.0576243979331992	0.97	1.00216950491131	1.12199794425367	0.895138642381607	Fenland	0.99753443345862
AVS (Chen)	Sialoadhesin  (Fenland)	Wald ratio	1	0.0985477786896274	0.141777363041127	0.487	1.10356713012619	1.4570755955462	0.835825137980181	Fenland	0.929497965223825
AVS (Chen)	DECR2  (Fenland)	Wald ratio	1	-0.00652386475721675	5.20528960380679	0.999	0.993497369447016	26791.601987168	3.68412842043148e-05	Fenland	0.999636926402318
AVS (Chen)	CEL  (Fenland)	Wald ratio	1	-0.0926829072843589	0.114733555850159	0.4192	0.911482478931713	1.14133069979025	0.727922511461565	Fenland	0.905633500837521
AVS (Chen)	SYVC  (Fenland)	Wald ratio	1	-0.125699686649116	0.106593216355799	0.2383	0.881879647251811	1.08678415330888	0.715608255667986	Fenland	0.83037983816588
AVS (Chen)	ITIH5  (Fenland)	Inverse variance weighted	2	-0.06303450206543	0.0581087383042705	0.278024404741532	0.938911078758818	1.05217413166151	0.837840417558988	Fenland	0.849927419354839
AVS (Chen)	PIP  (Fenland)	Wald ratio	1	0.00311276864672007	0.0856235545892019	0.971	1.00311761834173	1.1864135532737	0.848140139204438	Fenland	0.99753443345862
AVS (Chen)	ASGR1  (Fenland)	Wald ratio	1	0.15680937702144	0.110774340035939	0.1569	1.16977260710787	1.45343116746742	0.941474204605308	Fenland	0.767264944898575
AVS (Chen)	WWOX  (Fenland)	Wald ratio	1	-0.115024773404878	0.0523017676009364	0.02786	0.891344062005977	0.9875646570002	0.804498451054991	Fenland	0.626903073770492
AVS (Chen)	PARK7  (Fenland)	Wald ratio	1	-0.17007673361812	0.10758195216738	0.1139	0.843600081626231	1.04162697795371	0.683220685314675	Fenland	0.729680743582208
AVS (Chen)	IDI2  (Fenland)	Wald ratio	1	-0.0461838823737611	0.07431567719244	0.5343	0.954866362952963	1.10459068432722	0.825436774033957	Fenland	0.946089827077148
AVS (Chen)	PERL  (Fenland)	Wald ratio	1	-0.0832812204553883	0.0634879923231004	0.1896	0.920092362040935	1.04201385990789	0.812436366979705	Fenland	0.780001430842607
AVS (Chen)	KSYK  (Fenland)	Wald ratio	1	-0.0866308081401632	0.0951347401821793	0.3625	0.917015587835397	1.1049866822304	0.761020564189712	Fenland	0.887631310894597
AVS (Chen)	BCAM  (Fenland)	Wald ratio	1	-0.243795995622052	0.0695738822990566	0.000458099999999999	0.78364748547494	0.898138324531305	0.683751449768794	Fenland	0.118166895
AVS (Chen)	TIMP-3  (Fenland)	Wald ratio	1	-0.0234144058746893	0.0164169132678473	0.1538	0.97685758436103	1.00880124936096	0.945925414672271	Fenland	0.76147236084453
AVS (Chen)	FUT5  (Fenland)	Inverse variance weighted	2	0.0372684828666112	0.0412635413535196	0.366429372963028	1.03797166103844	1.12540731051238	0.957329101255243	Fenland	0.887631310894597
AVS (Chen)	C1QTNF5  (Fenland)	Wald ratio	1	0.118367890782419	0.0858370930282752	0.1679	1.12565815446053	1.33190279551851	0.951350417588255	Fenland	0.774062654575433
AVS (Chen)	EGFL9  (Fenland)	Wald ratio	1	-0.187257619165549	0.0993877996757997	0.0595500000000001	0.829230083303913	1.00757098426103	0.682455669920396	Fenland	0.676783575883576
AVS (Chen)	ATF6B  (Fenland)	Wald ratio	1	0.15584069443627	0.0589290378141007	0.00818	1.16864001740328	1.31172308968179	1.04116448129891	Fenland	0.428040666666666
AVS (Chen)	SPON2  (Fenland)	Wald ratio	1	-0.0931054588223119	0.0539971839824051	0.0846600000000001	0.911097411969471	1.01281038062063	0.819599117446644	Fenland	0.701238625547328
AVS (Chen)	SRA1  (Fenland)	Wald ratio	1	-0.0145062896495302	0.07733077683904	0.8512	0.98559841964425	1.14689929186591	0.846983036518273	Fenland	0.988817859516951
AVS (Chen)	CGAT2  (Fenland)	Wald ratio	1	0.0391501370471903	0.0863847512384397	0.6504	1.03992660343972	1.2317848923166	0.877951456692904	Fenland	0.977502008569898
AVS (Chen)	Transferrin  (Fenland)	Wald ratio	1	-0.0394967200976321	0.112659593047483	0.7259	0.961273106867367	1.19879403696193	0.770812964942856	Fenland	0.979858851209333
AVS (Chen)	SELW  (Fenland)	Wald ratio	1	-0.100721890284921	0.0976649445327541	0.3024	0.904184460404687	1.09494200785095	0.746660126815232	Fenland	0.859394002265233
AVS (Chen)	Aminoacylase-1  (Fenland)	Wald ratio	1	-0.102115390415859	0.0978146352954596	0.2965	0.902925356725041	1.09373811764499	0.745401652063172	Fenland	0.854549441340782
AVS (Chen)	Periostin  (Fenland)	Wald ratio	1	0.138323054980368	0.117197898546391	0.2379	1.14834646940345	1.44488673748829	0.912666425386193	Fenland	0.829914027987455
AVS (Chen)	Alkaline phosphatase, placental  (Fenland)	Wald ratio	1	-0.0446960385790398	0.0440167767016216	0.3099	0.956288112354108	1.04245326479819	0.877245037941164	Fenland	0.865662711864407
AVS (Chen)	EDAR  (Fenland)	Wald ratio	1	-0.0225439978991378	0.0329762248378467	0.4942	0.977708219139379	1.04298772058756	0.91651449284004	Fenland	0.933299707388442
AVS (Chen)	SREC-I  (Fenland)	Wald ratio	1	-0.0601057609983543	0.0560199135185552	0.2833	0.941664936893778	1.05094868891354	0.843745144486416	Fenland	0.849927419354839
AVS (Chen)	UN45A  (Fenland)	Wald ratio	1	0.0637917318031309	0.176121269469961	0.7172	1.06587038873954	1.505295794318	0.754721889133085	Fenland	0.978082925543811
AVS (Chen)	IgA  (Fenland)	Wald ratio	1	0.059101614786615	0.160559361567669	0.7128	1.06088303666663	1.45324351250292	0.774455765880981	Fenland	0.978082925543811
AVS (Chen)	MA1C1  (Fenland)	Wald ratio	1	0.0857773647424829	0.0582402845359213	0.1408	1.0895637259995	1.22131521411951	0.972025157215262	Fenland	0.7504
AVS (Chen)	PGES2  (Fenland)	Wald ratio	1	0.00440749045631513	0.0885445058476169	0.9603	1.00441721772808	1.19477122306025	0.844390899108342	Fenland	0.99753443345862
AVS (Chen)	Trypsin 2  (Fenland)	Wald ratio	1	-0.113999904567449	0.0617799231079354	0.0650000000000001	0.892258041032866	1.00711392934894	0.790500844628839	Fenland	0.676867339384097
AVS (Chen)	FKBP52 protein  (Fenland)	Wald ratio	1	0.325274856735101	0.148933287634723	0.02896	1.38441110840932	1.85370085037812	1.03392848781192	Fenland	0.626903073770492
AVS (Chen)	SP-B  (Fenland)	Wald ratio	1	0.0189150776685705	0.0265983992379788	0.477	1.01909510101062	1.07363269477392	0.967327867304326	Fenland	0.926345104633782
AVS (Chen)	FUMH  (Fenland)	Wald ratio	1	-0.170881929385379	0.100791648089433	0.0900000000000001	0.842921091807795	1.02702852010742	0.691817172652742	Fenland	0.704423967448117
AVS (Chen)	GFRa-2  (Fenland)	Inverse variance weighted	2	-0.0278537405074952	0.0373250459571004	0.455517623440216	0.972530598231388	1.04634522014169	0.903923242816769	Fenland	0.921652732240437
AVS (Chen)	PPIC  (Fenland)	Wald ratio	1	0.0688342225750021	0.0224524036273601	0.002171	1.07125860393442	1.1194538513862	1.02513828067362	Fenland	0.247071239130435
AVS (Chen)	CRLF1  (Fenland)	Wald ratio	1	-0.0276175385371652	0.0735780477278517	0.7074	0.97276033900644	1.12366474230556	0.842121890558177	Fenland	0.977502008569898
AVS (Chen)	C2  (Fenland)	Wald ratio	1	0.000583164017593365	0.045616165890287	0.9898	1.00058333409079	1.09416427114002	0.915006123730502	Fenland	0.99753443345862
AVS (Chen)	SELPL  (Fenland)	Wald ratio	1	-0.0565243066611345	0.0760281668088342	0.4572	0.945043513363535	1.09690316000785	0.81420792164014	Fenland	0.921652732240437
AVS (Chen)	PILRA isoform FDF03-M14  (Fenland)	Wald ratio	1	0.0190925325976462	0.0118891308944227	0.1083	1.01927596050622	1.04330674251385	0.995798686360061	Fenland	0.725298591549296
AVS (Chen)	sCD14  (Fenland)	Wald ratio	1	0.065304953017624	0.074403618518382	0.3801	1.06748450737495	1.23508037052867	0.922630786365565	Fenland	0.887631310894597
AVS (Chen)	FCG2B  (Fenland)	Inverse variance weighted	2	-0.0159741006774293	0.0202126000541838	0.429350193455001	0.984152808616265	1.02392429726136	0.945926132720781	Fenland	0.913809856617416
AVS (Chen)	PEDF  (Fenland)	Wald ratio	1	0.0759814808979173	0.0427541595542153	0.07554	1.07894259292425	1.17325229714572	0.992213798905959	Fenland	0.688199700704225
AVS (Chen)	CD72  (Fenland)	Wald ratio	1	0.0576172456624864	0.0834851320543399	0.4901	1.05930946281384	1.24763293549961	0.899412404144006	Fenland	0.931934317557639
AVS (Chen)	GCP-2  (Fenland)	Wald ratio	1	0.0353566427012421	0.018896819862904	0.0613399999999999	1.03598912088017	1.07507928208029	0.998320288067762	Fenland	0.676783575883576
AVS (Chen)	AES  (Fenland)	Wald ratio	1	0.24602654136081	0.177069270706257	0.1647	1.27893351772722	1.80955744877935	0.903906612011391	Fenland	0.772376866801563
AVS (Chen)	BOC  (Fenland)	Wald ratio	1	0.151614819513667	0.0989855910741259	0.1256	1.16371191097473	1.41287491874584	0.958489243298727	Fenland	0.729680743582208
AVS (Chen)	fibromodulin  (Fenland)	Wald ratio	1	-0.0114012794456034	0.0974888357551598	0.9069	0.988663468836194	1.19683053123188	0.816703308533694	Fenland	0.995898893381571
AVS (Chen)	VEGF121  (Fenland)	Inverse variance weighted	2	0.017303521269073	0.0174262780097168	0.320731566289197	1.01745409442138	1.05280604791036	0.983289216764628	Fenland	0.869041045423302
AVS (Chen)	FSTL1  (Fenland)	Wald ratio	1	0.0358700391041743	0.0470156287296032	0.4455	1.03652113052254	1.13657649709777	0.945273861251873	Fenland	0.919701680672269
AVS (Chen)	TR  (Fenland)	Wald ratio	1	-0.0901933537469836	0.145203489720127	0.5345	0.913754490334935	1.21458868195218	0.68743211674364	Fenland	0.946089827077148
AVS (Chen)	S100A14  (Fenland)	Wald ratio	1	0.0728655303283499	0.126400315963025	0.5643	1.07558589350791	1.37796827470485	0.839558526527773	Fenland	0.950703670022735
AVS (Chen)	PKHA7  (Fenland)	Wald ratio	1	0.0109839088700625	0.020340734070469	0.5892	1.01104445346615	1.05216689550321	0.971529223408794	Fenland	0.964245561192137
AVS (Chen)	CO9A1  (Fenland)	Wald ratio	1	0.0592423796559028	0.0902391979710975	0.5115	1.06103238223967	1.26631512630322	0.889028088488324	Fenland	0.939753739316239
AVS (Chen)	TXN4B  (Fenland)	Wald ratio	1	-0.0236478490670622	0.0630246666597063	0.7075	0.976629570223253	1.10503885537408	0.863141882111987	Fenland	0.977502008569898
AVS (Chen)	Fucosyltransferase 3  (Fenland)	Wald ratio	1	-0.00707732932976741	0.0208762822622129	0.7346	0.9929476559876	1.03441927666702	0.953138702816969	Fenland	0.982322809745982
AVS (Chen)	Collagen alpha-3(VI)  (Fenland)	Wald ratio	1	-0.245724476552374	0.115086164797529	0.0327500000000001	0.782137692514488	0.980046172580611	0.624194438146812	Fenland	0.637574528301889
AVS (Chen)	TNF sR-II  (Fenland)	Wald ratio	1	-0.0314545365814286	0.10573660817446	0.7661	0.969035011096615	1.19218673760799	0.787652490259277	Fenland	0.987182264760148
AVS (Chen)	fibulin 1  (Fenland)	Wald ratio	1	0.044282061626315	0.0833668010646681	0.5953	1.04527714588359	1.23082046498613	0.887704050093822	Fenland	0.966930491910846
AVS (Chen)	COL  (Fenland)	Inverse variance weighted	2	0.0221586614238842	0.0341352267659204	0.516245611178063	1.02240598799222	1.09315029421516	0.956239969758998	Fenland	0.943432911111451
